净值日期,单位净值,累计净值,日增长率,情绪指数
2019/9/1,2.985,2.985,0,1
2019/9/2,3.015,3.015,1.005,1
2019/9/3,3.003,3.003,-0.398,1
2019/9/4,2.982,2.982,-0.6993,1
2019/9/5,2.984,2.984,0.0671,1
2019/9/6,2.979,2.979,-0.1676,1
2019/9/7,2.979,2.979,0,1
2019/9/8,2.979,2.979,0,0
2019/9/9,2.978,2.978,-0.0336,0
2019/9/10,2.964,2.964,-0.4701,1
2019/9/11,2.877,2.877,-2.9352,0
2019/9/12,2.923,2.923,1.5989,1
2019/9/13,2.923,2.923,0,1
2019/9/14,2.923,2.923,0,1
2019/9/15,2.923,2.923,0,1
2019/9/16,2.91,2.91,-0.4447,1
2019/9/17,2.899,2.899,-0.378,0
2019/9/18,2.954,2.954,1.8972,0
2019/9/19,2.953,2.953,-0.0339,1
2019/9/20,2.955,2.955,0.0677,1
2019/9/21,2.955,2.955,0,1
2019/9/22,2.955,2.955,0,1
2019/9/23,2.926,2.926,-0.9814,1
2019/9/24,2.964,2.964,1.2987,1
2019/9/25,2.945,2.945,-0.641,1
2019/9/26,2.917,2.917,-0.9508,1
2019/9/27,2.913,2.913,-0.1371,1
2019/9/28,2.913,2.913,0,1
2019/9/29,2.913,2.913,0,1
2019/9/30,2.886,2.886,-0.9269,1
2019/10/1,2.886,2.886,0,1
2019/10/2,2.886,2.886,0,0
2019/10/3,2.886,2.886,0,1
2019/10/4,2.886,2.886,0,1
2019/10/5,2.886,2.886,0,1
2019/10/6,2.886,2.886,0,0
2019/10/7,2.886,2.886,0,1
2019/10/8,2.917,2.917,1.0742,1
2019/10/9,2.895,2.895,-0.7542,1
2019/10/10,2.903,2.903,0.2763,1
2019/10/11,2.925,2.925,0.7578,1
2019/10/12,2.925,2.925,0,0
2019/10/13,2.925,2.925,0,1
2019/10/14,2.933,2.933,0.2735,1
2019/10/15,2.967,2.967,1.1592,1
2019/10/16,2.938,2.938,-0.9774,1
2019/10/17,2.926,2.926,-0.4084,1
2019/10/18,2.892,2.892,-1.162,1
2019/10/19,2.892,2.892,0,1
2019/10/20,2.892,2.892,0,1
2019/10/21,2.908,2.908,0.5533,1
2019/10/22,2.914,2.914,0.2063,1
2019/10/23,2.877,2.877,-1.2697,1
2019/10/24,2.835,2.835,-1.4599,0
2019/10/25,2.863,2.863,0.9877,0
2019/10/26,2.863,2.863,0,1
2019/10/27,2.863,2.863,0,1
2019/10/28,2.898,2.898,1.2225,1
2019/10/29,2.922,2.922,0.8282,1
2019/10/30,2.896,2.896,-0.8898,1
2019/10/31,2.921,2.921,0.8633,1
2019/11/1,2.991,2.991,2.3964,1
2019/11/2,2.991,2.991,0,1
2019/11/3,2.991,2.991,0,1
2019/11/4,3.007,3.007,0.5349,1
2019/11/5,3.012,3.012,0.1663,1
2019/11/6,2.987,2.987,-0.83,1
2019/11/7,2.993,2.993,0.2009,1
2019/11/8,2.994,2.994,0.0334,1
2019/11/9,2.994,2.994,0,1
2019/11/10,2.994,2.994,0,1
2019/11/11,2.949,2.949,-1.503,1
2019/11/12,2.942,2.942,-0.2374,1
2019/11/13,2.967,2.967,0.8498,1
2019/11/14,2.992,2.992,0.8426,1
2019/11/15,2.987,2.987,-0.1671,1
2019/11/16,2.987,2.987,0,1
2019/11/17,2.987,2.987,0,1
2019/11/18,2.982,2.982,-0.1674,1
2019/11/19,3.012,3.012,1.006,1
2019/11/20,3.01,3.01,-0.0664,1
2019/11/21,2.993,2.993,-0.5648,1
2019/11/22,2.938,2.938,-1.8376,1
2019/11/23,2.938,2.938,0,1
2019/11/24,2.938,2.938,0,1
2019/11/25,2.935,2.935,-0.1021,1
2019/11/26,2.961,2.961,0.8859,1
2019/11/27,2.942,2.942,-0.6417,1
2019/11/28,2.934,2.934,-0.2719,0
2019/11/29,2.873,2.873,-2.0791,0
2019/11/30,2.873,2.873,0,1
2019/12/1,2.873,2.873,0,1
2019/12/2,2.873,2.873,0,0
2019/12/3,2.886,2.886,0.4525,1
2019/12/4,2.905,2.905,0.6584,1
2019/12/5,2.906,2.906,0.0344,1
2019/12/6,2.958,2.958,1.7894,1
2019/12/7,2.958,2.958,0,1
2019/12/8,2.958,2.958,0,1
2019/12/9,2.944,2.944,-0.4733,1
2019/12/10,2.947,2.947,0.1019,1
2019/12/11,2.923,2.923,-0.8144,1
2019/12/12,2.908,2.908,-0.5132,1
2019/12/13,2.957,2.957,1.685,1
2019/12/14,2.957,2.957,0,1
2019/12/15,2.957,2.957,0,1
2019/12/16,2.941,2.941,-0.5411,0
2019/12/17,2.964,2.964,0.782,0
2019/12/18,2.962,2.962,-0.0675,1
2019/12/19,2.949,2.949,-0.4389,0
2019/12/20,2.942,2.942,-0.2374,1
2019/12/21,2.942,2.942,0,1
2019/12/22,2.942,2.942,0,1
2019/12/23,2.932,2.932,-0.3399,1
2019/12/24,2.945,2.945,0.4434,0
2019/12/25,2.92,2.92,-0.8489,0
2019/12/26,2.95,2.95,1.0274,0
2019/12/27,2.968,2.968,0.6102,1
2019/12/28,2.968,2.968,0,1
2019/12/29,2.968,2.968,0,1
2019/12/30,3.048,3.048,2.6954,1
2019/12/31,3.057,3.057,0.2953,1
2020/1/1,3.057,3.057,0,1
2020/1/2,3.058,3.058,0.0327,0
2020/1/3,3.014,3.014,-1.4388,0
2020/1/4,3.014,3.014,0,1
2020/1/5,3.014,3.014,0,1
2020/1/6,2.993,2.993,-0.6967,0
2020/1/7,3.023,3.023,1.0023,1
2020/1/8,3.031,3.031,0.2646,1
2020/1/9,3.087,3.087,1.8476,0
2020/1/10,3.136,3.136,1.5873,1
2020/1/11,3.136,3.136,0,1
2020/1/12,3.136,3.136,0,1
2020/1/13,3.146,3.146,0.3189,1
2020/1/14,3.112,3.112,-1.0807,1
2020/1/15,3.127,3.127,0.482,1
2020/1/16,3.133,3.133,0.1919,1
2020/1/17,3.149,3.149,0.5107,1
2020/1/18,3.149,3.149,0,1
2020/1/19,3.149,3.149,0,1
2020/1/20,3.134,3.134,-0.4763,0
2020/1/21,3.071,3.071,-2.0102,0
2020/1/22,3.072,3.072,0.0326,0
2020/1/23,2.969,2.969,-3.3529,0
2020/1/24,2.969,2.969,0,0
2020/1/25,2.969,2.969,0,1
2020/1/26,2.969,2.969,0,1
2020/1/27,2.969,2.969,0,1
2020/1/28,2.969,2.969,0,1
2020/1/29,2.969,2.969,0,1
2020/1/30,2.969,2.969,0,1
2020/1/31,2.969,2.969,0,1
2020/2/1,2.969,2.969,0,1
2020/2/2,2.969,2.969,0,1
2020/2/3,2.731,2.731,-8.0162,0
2020/2/4,2.768,2.768,1.3548,0
2020/2/5,2.798,2.798,1.0838,0
2020/2/6,2.832,2.832,1.2152,1
2020/2/7,2.838,2.838,0.2119,1
2020/2/8,2.838,2.838,0,1
2020/2/9,2.838,2.838,0,1
2020/2/10,2.848,2.848,0.3524,1
2020/2/11,2.911,2.911,2.2121,1
2020/2/12,2.915,2.915,0.1374,1
2020/2/13,2.889,2.889,-0.8919,0
2020/2/14,2.884,2.884,-0.1731,1
2020/2/15,2.884,2.884,0,1
2020/2/16,2.884,2.884,0,0
2020/2/17,2.909,2.909,0.8669,1
2020/2/18,2.894,2.894,-0.5156,0
2020/2/19,2.925,2.925,1.0712,1
2020/2/20,3.018,3.018,3.1795,1
2020/2/21,3.009,3.009,-0.2982,1
2020/2/22,3.009,3.009,0,1
2020/2/23,3.009,3.009,0,1
2020/2/24,2.971,2.971,-1.2629,0
2020/2/25,2.957,2.957,-0.4712,0
2020/2/26,2.925,2.925,-1.0822,0
2020/2/27,2.964,2.964,1.3333,1
2020/2/28,2.862,2.862,-3.4413,1
2020/2/29,2.862,2.862,0,0
2020/3/1,2.862,2.862,0,1
2020/3/2,2.931,2.931,2.4109,1
2020/3/3,2.951,2.951,0.6824,0
2020/3/4,2.97,2.97,0.6438,1
2020/3/5,3.115,3.115,4.8822,1
2020/3/6,3.048,3.048,-2.1509,0
2020/3/7,3.048,3.048,0,1
2020/3/8,3.048,3.048,0,1
2020/3/9,2.943,2.943,-3.4449,1
2020/3/10,3.023,3.023,2.7183,1
2020/3/11,3.005,3.005,-0.5954,1
2020/3/12,2.938,2.938,-2.2296,0
2020/3/13,2.889,2.889,-1.6678,0
2020/3/14,2.889,2.889,0,1
2020/3/15,2.889,2.889,0,1
2020/3/16,2.789,2.789,-3.4614,0
2020/3/17,2.737,2.737,-1.8645,0
2020/3/18,2.688,2.688,-1.7903,0
2020/3/19,2.607,2.607,-3.0134,0
2020/3/20,2.67,2.67,2.4166,0
2020/3/21,2.67,2.67,0,1
2020/3/22,2.67,2.67,0,1
2020/3/23,2.586,2.586,-3.1461,0
2020/3/24,2.677,2.677,3.5189,0
2020/3/25,2.755,2.755,2.9137,1
2020/3/26,2.757,2.757,0.0726,1
2020/3/27,2.79,2.79,1.197,1
2020/3/28,2.79,2.79,0,1
2020/3/29,2.79,2.79,0,0
2020/3/30,2.751,2.751,-1.3978,1
2020/3/31,2.794,2.794,1.5631,1
2020/4/1,2.781,2.781,-0.4653,1
2020/4/2,2.807,2.807,0.9349,1
2020/4/3,2.798,2.798,-0.3206,1
2020/4/4,2.798,2.798,0,1
2020/4/5,2.798,2.798,0,1
2020/4/6,2.798,2.798,0,1
2020/4/7,2.851,2.851,1.8942,1
2020/4/8,2.839,2.839,-0.4209,1
2020/4/9,2.858,2.858,0.6692,1
2020/4/10,2.882,2.882,0.8397,1
2020/4/11,2.882,2.882,0,1
2020/4/12,2.882,2.882,0,1
2020/4/13,2.895,2.895,0.4511,1
2020/4/14,2.93,2.93,1.209,1
2020/4/15,2.921,2.921,-0.3072,1
2020/4/16,2.905,2.905,-0.5478,1
2020/4/17,2.929,2.929,0.8262,1
2020/4/18,2.929,2.929,0,1
2020/4/19,2.929,2.929,0,1
2020/4/20,2.942,2.942,0.4438,1
2020/4/21,2.893,2.893,-1.6655,1
2020/4/22,2.953,2.953,2.074,1
2020/4/23,2.975,2.975,0.745,1
2020/4/24,2.984,2.984,0.3025,1
2020/4/25,2.984,2.984,0,1
2020/4/26,2.984,2.984,0,1
2020/4/27,2.963,2.963,-0.7038,1
2020/4/28,3.028,3.028,2.1937,0
2020/4/29,2.975,2.975,-1.7503,1
2020/4/30,2.997,2.997,0.7395,1
2020/5/1,2.997,2.997,0,1
2020/5/2,2.997,2.997,0,1
2020/5/3,2.997,2.997,0,1
2020/5/4,2.997,2.997,0,1
2020/5/5,2.997,2.997,0,1
2020/5/6,3.002,3.002,0.1668,1
2020/5/7,3.024,3.024,0.7328,1
2020/5/8,3.072,3.072,1.5873,1
2020/5/9,3.072,3.072,0,1
2020/5/10,3.072,3.072,0,1
2020/5/11,3.091,3.091,0.6185,1
2020/5/12,3.12,3.12,0.9382,1
2020/5/13,3.158,3.158,1.2179,1
2020/5/14,3.149,3.149,-0.285,1
2020/5/15,3.116,3.116,-1.048,1
2020/5/16,3.116,3.116,0,1
2020/5/17,3.116,3.116,0,1
2020/5/18,3.169,3.169,1.7009,1
2020/5/19,3.185,3.185,0.5049,1
2020/5/20,3.171,3.171,-0.4396,1
2020/5/21,3.192,3.192,0.6623,1
2020/5/22,3.109,3.109,-2.6003,1
2020/5/23,3.109,3.109,0,1
2020/5/24,3.109,3.109,0,0
2020/5/25,3.145,3.145,1.1579,1
2020/5/26,3.177,3.177,1.0175,1
2020/5/27,3.157,3.157,-0.6295,1
2020/5/28,3.167,3.167,0.3168,1
2020/5/29,3.202,3.202,1.1051,1
2020/5/30,3.202,3.202,0,1
2020/5/31,3.202,3.202,0,1
2020/6/1,3.274,3.274,2.2486,1
2020/6/2,3.246,3.246,-0.8552,1
2020/6/3,3.234,3.234,-0.3697,1
2020/6/4,3.281,3.281,1.4533,1
2020/6/5,3.314,3.314,1.0058,1
2020/6/6,3.314,3.314,0,1
2020/6/7,3.314,3.314,0,1
2020/6/8,3.334,3.334,0.6035,1
2020/6/9,3.349,3.349,0.4499,1
2020/6/10,3.348,3.348,-0.0299,1
2020/6/11,3.3,3.3,-1.4337,1
2020/6/12,3.302,3.302,0.0606,0
2020/6/13,3.302,3.302,0,1
2020/6/14,3.302,3.302,0,1
2020/6/15,3.227,3.227,-2.2714,0
2020/6/16,3.267,3.267,1.2395,0
2020/6/17,3.249,3.249,-0.551,0
2020/6/18,3.26,3.26,0.3386,1
2020/6/19,3.339,3.339,2.4233,1
2020/6/20,3.339,3.339,0,1
2020/6/21,3.339,3.339,0,1
2020/6/22,3.308,3.308,-0.9284,1
2020/6/23,3.359,3.359,1.5417,1
2020/6/24,3.367,3.367,0.2382,1
2020/6/25,3.367,3.367,0,1
2020/6/26,3.367,3.367,0,1
2020/6/27,3.367,3.367,0,1
2020/6/28,3.367,3.367,0,1
2020/6/29,3.361,3.361,-0.1782,1
2020/6/30,3.394,3.394,0.9819,1
2020/7/1,3.526,3.526,3.8892,1
2020/7/2,3.606,3.606,2.2689,1
2020/7/3,3.58,3.58,-0.721,1
2020/7/4,3.58,3.58,0,1
2020/7/5,3.58,3.58,0,1
2020/7/6,3.653,3.653,2.0391,1
2020/7/7,3.722,3.722,1.8889,1
2020/7/8,3.715,3.715,-0.1881,1
2020/7/9,3.756,3.756,1.1036,1
2020/7/10,3.792,3.792,0.9585,1
2020/7/11,3.792,3.792,0,1
2020/7/12,3.792,3.792,0,1
2020/7/13,3.946,3.946,4.0612,1
2020/7/14,3.938,3.938,-0.2027,1
2020/7/15,4.024,4.024,2.1838,1
2020/7/16,3.741,3.741,-7.0328,0
2020/7/17,3.797,3.797,1.4969,0
2020/7/18,3.797,3.797,0,1
2020/7/19,3.797,3.797,0,0
2020/7/20,3.803,3.803,0.158,1
2020/7/21,3.865,3.865,1.6303,1
2020/7/22,3.907,3.907,1.0867,1
2020/7/23,3.939,3.939,0.819,1
2020/7/24,3.765,3.765,-4.4174,0
2020/7/25,3.765,3.765,0,1
2020/7/26,3.765,3.765,0,0
2020/7/27,3.782,3.782,0.4515,1
2020/7/28,3.873,3.873,2.4061,1
2020/7/29,3.95,3.95,1.9881,1
2020/7/30,3.978,3.978,0.7089,1
2020/7/31,3.985,3.985,0.176,1
2020/8/1,3.985,3.985,0,1
2020/8/2,3.985,3.985,0,1
2020/8/3,3.997,3.997,0.3011,1
2020/8/4,3.982,3.982,-0.3753,1
2020/8/5,3.994,3.994,0.3014,1
2020/8/6,3.918,3.918,-1.9029,1
2020/8/7,3.878,3.878,-1.0209,0
2020/8/8,3.878,3.878,0,1
2020/8/9,3.878,3.878,0,1
2020/8/10,3.895,3.895,0.4384,1
2020/8/11,3.9,3.9,0.1284,1
2020/8/12,3.848,3.848,-1.3333,1
2020/8/13,3.87,3.87,0.5717,1
2020/8/14,3.975,3.975,2.7132,1
2020/8/15,3.975,3.975,0,1
2020/8/16,3.975,3.975,0,1
2020/8/17,4.039,4.039,1.6101,1
2020/8/18,4.071,4.071,0.7923,1
2020/8/19,4.05,4.05,-0.5158,1
2020/8/20,3.967,3.967,-2.0494,1
2020/8/21,4.029,4.029,1.5629,1
2020/8/22,4.029,4.029,0,1
2020/8/23,4.029,4.029,0,1
2020/8/24,4.101,4.101,1.79,1
2020/8/25,4.193,4.193,2.24,1
2020/8/26,4.185,4.185,-0.19,1
2020/8/27,4.249,4.249,1.53,1
2020/8/28,4.383,4.383,3.15,1
2020/8/29,4.383,4.383,0,1
2020/8/30,4.383,4.383,0,1
2020/8/31,4.356,4.356,-0.62,1
2020/9/1,4.335,4.335,-0.48,1
2020/9/2,4.313,4.313,-0.51,1
2020/9/3,4.345,4.345,0.74,1
2020/9/4,4.261,4.261,-1.93,1
2020/9/5,4.261,4.261,0,1
2020/9/6,4.261,4.261,0,1
2020/9/7,4.185,4.185,-1.78,1
2020/9/8,4.123,4.123,-1.48,0
2020/9/9,4.047,4.047,-1.84,1
2020/9/10,4.11,4.11,1.56,1
2020/9/11,4.194,4.194,2.04,1
2020/9/12,4.194,4.194,0,1
2020/9/13,4.194,4.194,0,1
2020/9/14,4.237,4.237,1.03,1
2020/9/15,4.247,4.247,0.24,1
2020/9/16,4.194,4.194,-1.25,1
2020/9/17,4.135,4.135,-1.41,1
2020/9/18,4.167,4.167,0.77,1
2020/9/19,4.167,4.167,0,1
2020/9/20,4.167,4.167,0,1
2020/9/21,4.12,4.12,-1.13,1
2020/9/22,4.088,4.088,-0.78,1
2020/9/23,4.097,4.097,0.22,0
2020/9/24,4.042,4.042,-1.34,1
2020/9/25,4.043,4.043,0.02,1
2020/9/26,4.043,4.043,0,1
2020/9/27,4.043,4.043,0,1
2020/9/28,4.056,4.056,0.32,1
2020/9/29,4.056,4.056,0,1
2020/9/30,4.083,4.083,0.67,1
2020/10/1,4.083,4.083,0,1
2020/10/2,4.083,4.083,0,1
2020/10/3,4.083,4.083,0,1
2020/10/4,4.083,4.083,0,1
2020/10/5,4.083,4.083,0,0
2020/10/6,4.083,4.083,0,1
2020/10/7,4.083,4.083,0,1
2020/10/8,4.083,4.083,0,1
2020/10/9,4.123,4.123,0.98,0
2020/10/10,4.123,4.123,0,1
2020/10/11,4.123,4.123,0,1
2020/10/12,4.253,4.253,3.15,1
2020/10/13,4.287,4.287,0.8,1
2020/10/14,4.261,4.261,-0.61,1
2020/10/15,4.247,4.247,-0.33,1
2020/10/16,4.183,4.183,-1.51,1
2020/10/17,4.183,4.183,0,1
2020/10/18,4.183,4.183,0,1
2020/10/19,4.139,4.139,-1.05,1
2020/10/20,4.224,4.224,2.05,1
2020/10/21,4.232,4.232,0.19,1
2020/10/22,4.25,4.25,0.43,1
2020/10/23,4.179,4.179,-1.67,1
2020/10/24,4.179,4.179,0,1
2020/10/25,4.179,4.179,0,1
2020/10/26,4.139,4.139,-0.96,0
2020/10/27,4.142,4.142,0.07,1
2020/10/28,4.271,4.271,3.11,1
2020/10/29,4.397,4.397,2.95,1
2020/10/30,4.255,4.255,-3.23,0
2020/10/31,4.255,4.255,0,1
2020/11/1,4.255,4.255,0,1
2020/11/2,4.311,4.311,1.32,1
2020/11/3,4.325,4.325,0.32,1
2020/11/4,4.382,4.382,1.32,1
2020/11/5,4.461,4.461,1.8,1
2020/11/6,4.487,4.487,0.58,1
2020/11/7,4.487,4.487,0,1
2020/11/8,4.487,4.487,0,1
2020/11/9,4.532,4.532,1,1
2020/11/10,4.567,4.567,0.77,1
2020/11/11,4.547,4.547,-0.44,1
2020/11/12,4.625,4.625,1.72,1
2020/11/13,4.537,4.537,-1.9,0
2020/11/14,4.537,4.537,0,1
2020/11/15,4.537,4.537,0,1
2020/11/16,4.64,4.64,2.27,1
2020/11/17,4.604,4.604,-0.78,1
2020/11/18,4.537,4.537,-1.46,1
2020/11/19,4.607,4.607,1.54,1
2020/11/20,4.654,4.654,1.02,1
2020/11/21,4.654,4.654,0,1
2020/11/22,4.654,4.654,0,1
2020/11/23,4.695,4.695,0.88,1
2020/11/24,4.679,4.679,-0.34,1
2020/11/25,4.563,4.563,-2.48,1
2020/11/26,4.57,4.57,0.15,0
2020/11/27,4.604,4.604,0.74,1
2020/11/28,4.604,4.604,0,1
2020/11/29,4.604,4.604,0,1
2020/11/30,4.515,4.515,-1.93,0
2020/12/1,4.557,4.557,0.93,1
2020/12/2,4.569,4.569,0.26,1
2020/12/3,4.604,4.604,0.77,1
2020/12/4,4.67,4.67,1.43,1
2020/12/5,4.67,4.67,0,1
2020/12/6,4.67,4.67,0,1
2020/12/7,4.685,4.685,0.32,1
2020/12/8,4.699,4.699,0.3,1
2020/12/9,4.664,4.664,-0.74,1
2020/12/10,4.689,4.689,0.54,1
2020/12/11,4.711,4.711,0.47,1
2020/12/12,4.711,4.711,0,1
2020/12/13,4.711,4.711,0,1
2020/12/14,4.826,4.826,2.44,1
2020/12/15,4.818,4.818,-0.17,1
2020/12/16,4.877,4.877,1.22,1
2020/12/17,4.964,4.964,1.78,1
2020/12/18,4.954,4.954,-0.2,1
2020/12/19,4.954,4.954,0,1
2020/12/20,4.954,4.954,0,1
2020/12/21,4.984,4.984,0.61,1
2020/12/22,5.013,5.013,0.58,1
2020/12/23,5.024,5.024,0.22,1
2020/12/24,4.989,4.989,-0.7,1
2020/12/25,4.999,4.999,0.2,1
2020/12/26,4.999,4.999,0,1
2020/12/27,4.999,4.999,0,1
2020/12/28,5.152,5.152,3.06,1
2020/12/29,5.112,5.112,-0.78,1
2020/12/30,5.191,5.191,1.55,1
2020/12/31,5.274,5.274,1.6,1
2021/1/1,5.274,5.274,0,1
2021/1/2,5.274,5.274,0,1
2021/1/3,5.274,5.274,0,1
2021/1/4,5.395,5.395,2.29,1
2021/1/5,5.571,5.571,3.26,1
2021/1/6,5.588,5.588,0.31,1
2021/1/7,5.687,5.687,1.77,1
2021/1/8,5.554,5.554,-2.34,1
2021/1/9,5.554,5.554,0,1
2021/1/10,5.554,5.554,0,1
2021/1/11,5.438,5.438,-2.09,0
2021/1/12,5.562,5.562,2.28,1
2021/1/13,5.504,5.504,-1.04,1
2021/1/14,5.356,5.356,-2.69,0
2021/1/15,5.253,5.253,-1.92,0
2021/1/16,5.253,5.253,0,0
2021/1/17,5.253,5.253,0,0
2021/1/18,5.241,5.241,-0.23,0
2021/1/19,5.148,5.148,-1.77,0
2021/1/20,5.205,5.205,1.11,0
2021/1/21,5.331,5.331,2.42,0
2021/1/22,5.343,5.343,0.23,0
2021/1/23,5.343,5.343,0,1
2021/1/24,5.343,5.343,0,1
2021/1/25,5.554,5.554,3.95,0
2021/1/26,5.441,5.441,-2.03,1
2021/1/27,5.401,5.401,-0.74,0
2021/1/28,5.309,5.309,-1.7,0
2021/1/29,5.349,5.349,0.75,1
2021/1/30,5.349,5.349,0,1
2021/1/31,5.349,5.349,0,1
2021/2/1,5.404,5.404,1.03,1
2021/2/2,5.602,5.602,3.66,1
2021/2/3,5.658,5.658,1,1
2021/2/4,5.642,5.642,-0.28,1
2021/2/5,5.706,5.706,1.13,1
2021/2/6,5.706,5.706,0,1
2021/2/7,5.706,5.706,0,1
2021/2/8,5.754,5.754,0.84,1
2021/2/9,5.872,5.872,2.05,1
2021/2/10,6.129,6.129,4.38,1
2021/2/11,6.129,6.129,0,1
2021/2/12,6.129,6.129,0,1
2021/2/13,6.129,6.129,0,1
2021/2/14,6.129,6.129,0,1
2021/2/15,6.129,6.129,0,1
2021/2/16,6.129,6.129,0,1
2021/2/17,6.129,6.129,0,1
2021/2/18,5.925,5.925,-3.33,0
2021/2/19,5.906,5.906,-0.32,1
2021/2/20,5.906,5.906,0,1
2021/2/21,5.906,5.906,0,1
2021/2/22,5.524,5.524,-6.47,0
2021/2/23,5.511,5.511,-0.24,0
2021/2/24,5.302,5.302,-3.79,0
2021/2/25,5.259,5.259,-0.81,0
2021/2/26,5.099,5.099,-3.04,0
2021/2/27,5.099,5.099,0,0
2021/2/28,5.099,5.099,0,1
2021/3/1,5.162,5.162,1.24,1
2021/3/2,5.077,5.077,-1.65,0
2021/3/3,5.158,5.158,1.6,1
2021/3/4,4.953,4.953,-3.97,0
2021/3/5,4.956,4.956,0.06,0
2021/3/6,4.956,4.956,0,1
2021/3/7,4.956,4.956,0,1
2021/3/8,4.665,4.665,-5.87,0
2021/3/9,4.544,4.544,-2.59,0
2021/3/10,4.676,4.676,2.9,0
2021/3/11,4.812,4.812,2.91,0
2021/3/12,4.834,4.834,0.46,1
2021/3/13,4.834,4.834,0,0
2021/3/14,4.834,4.834,0,1
2021/3/15,4.636,4.636,-4.1,0
2021/3/16,4.692,4.692,1.21,0
2021/3/17,4.808,4.808,2.47,1
2021/3/18,4.923,4.923,2.39,1
2021/3/19,4.794,4.794,-2.62,1
2021/3/20,4.794,4.794,0,1
2021/3/21,4.794,4.794,0,1
2021/3/22,4.807,4.807,0.27,0
2021/3/23,4.79,4.79,-0.35,0
2021/3/24,4.757,4.757,-0.69,1
2021/3/25,4.727,4.727,-0.63,1
2021/3/26,4.847,4.847,2.54,1
2021/3/27,4.847,4.847,0,1
2021/3/28,4.847,4.847,0,1
2021/3/29,4.913,4.913,1.36,1
2021/3/30,4.962,4.962,1,1
2021/3/31,4.903,4.903,-1.19,1
2021/4/1,5.035,5.035,2.69,1
2021/4/2,5.2,5.2,3.28,1
2021/4/3,5.2,5.2,0,1
2021/4/4,5.2,5.2,0,1
2021/4/5,5.2,5.2,0,1
2021/4/6,5.142,5.142,-1.12,1
2021/4/7,4.989,4.989,-2.98,0
2021/4/8,5.044,5.044,1.1,1
2021/4/9,4.928,4.928,-2.3,1
2021/4/10,4.928,4.928,0,1
2021/4/11,4.928,4.928,0,1
2021/4/12,4.878,4.878,-1.01,1
2021/4/13,4.874,4.874,-0.08,0
2021/4/14,4.948,4.948,1.52,1
2021/4/15,4.931,4.931,-0.34,1
2021/4/16,4.97,4.97,0.79,1
2021/4/17,4.97,4.97,0,1
2021/4/18,4.97,4.97,0,0
2021/4/19,5.079,5.079,2.19,1
2021/4/20,5.121,5.121,0.83,1
2021/4/21,5.182,5.182,1.19,1
2021/4/22,5.168,5.168,-0.27,1
2021/4/23,5.237,5.237,1.34,1
2021/4/24,5.237,5.237,0,1
2021/4/25,5.237,5.237,0,1
2021/4/26,5.171,5.171,-1.26,1
2021/4/27,5.221,5.221,0.97,1
2021/4/28,5.306,5.306,1.63,1
2021/4/29,5.334,5.334,0.53,1
2021/4/30,5.253,5.253,-1.52,1
2021/5/1,5.253,5.253,0,1
2021/5/2,5.253,5.253,0,0
2021/5/3,5.253,5.253,0,1
2021/5/4,5.253,5.253,0,1
2021/5/5,5.253,5.253,0,0
2021/5/6,5.066,5.066,-3.56,0
2021/5/7,5.003,5.003,-1.24,0
2021/5/8,5.003,5.003,0,1
2021/5/9,5.003,5.003,0,1
2021/5/10,4.939,4.939,-1.28,0
2021/5/11,5.031,5.031,1.86,1
2021/5/12,5.092,5.092,1.21,1
2021/5/13,5.063,5.063,-0.57,1
2021/5/14,5.154,5.154,1.8,1
2021/5/15,5.154,5.154,0,1
2021/5/16,5.154,5.154,0,1
2021/5/17,5.269,5.269,2.23,1
2021/5/18,5.258,5.258,-0.21,1
2021/5/19,5.248,5.248,-0.19,1
2021/5/20,5.304,5.304,1.07,1
2021/5/21,5.264,5.264,-0.75,0
2021/5/22,5.264,5.264,0,1
2021/5/23,5.264,5.264,0,1
2021/5/24,5.312,5.312,0.91,1
2021/5/25,5.461,5.461,2.8,1
2021/5/26,5.414,5.414,-0.86,1
2021/5/27,5.422,5.422,0.15,1
2021/5/28,5.398,5.398,-0.44,1
2021/5/29,5.398,5.398,0,1
2021/5/30,5.398,5.398,0,1
2021/5/31,5.386,5.386,-0.22,0
2021/6/1,5.395,5.395,0.17,0
2021/6/2,5.377,5.377,-0.33,1
2021/6/3,5.409,5.409,0.6,1
2021/6/4,5.475,5.475,1.22,1
2021/6/5,5.475,5.475,0,1
2021/6/6,5.475,5.475,0,1
2021/6/7,5.499,5.499,0.44,0
2021/6/8,5.3,5.3,-3.62,0
2021/6/9,5.31,5.31,0.19,0
2021/6/10,5.346,5.346,0.68,0
2021/6/11,5.255,5.255,-1.7,0
2021/6/12,5.255,5.255,0,0
2021/6/13,5.255,5.255,0,1
2021/6/14,5.255,5.255,0,1
2021/6/15,5.242,5.242,-0.25,0
2021/6/16,5.161,5.161,-1.55,0
2021/6/17,5.194,5.194,0.64,0
2021/6/18,5.144,5.144,-0.96,0
2021/6/19,5.144,5.144,0,1
2021/6/20,5.144,5.144,0,0
2021/6/21,5.101,5.101,-0.84,0
2021/6/22,5.119,5.119,0.35,0
2021/6/23,5.053,5.053,-1.29,0
2021/6/24,5.062,5.062,0.18,0
2021/6/25,5.121,5.121,1.17,0
2021/6/26,5.121,5.121,0,0
2021/6/27,5.121,5.121,0,0
2021/6/28,5.187,5.187,1.29,1
2021/6/29,5.113,5.113,-1.43,0
